,user,avg_nr_word_per_sent,nr_sents,std_nr_word_per_sent,nr_chars,nr_letters,nr_lower,nr_nums,nr_punctuation,nr_spaces,nr_upper,nr_colons,nr_commas,nr_dots,nr_exclamation,nr_hyphens,nr_question,nr_semicolons,HTR,TTR,avg_characters_per_word,most_frequency,nr_longwords,nr_stopwords,nr_words,avg_length_np,nr_function,nr_pos,nr_named_entity,nr_neg_word,nr_positive_word,nr_greeting,score_semantic
5325,6,14.74,50.0,14.06807066533638,3181,2515,2227,140,351,175,288,14,26,18,10,9,3,1,0.3182897862232779,0.4655581947743468,4.574821852731591,17.0,136.0,149.0,421.0,12.124183006535947,143.0,17.0,219,0,3,2.0,0.9929
5326,6,7.190476190476191,42.0,8.214318537529735,1007,702,615,67,174,64,87,10,5,5,0,2,1,0,0.5496183206106869,0.7404580152671756,4.6412213740458,4.0,42.0,39.0,131.0,10.214285714285714,36.0,16.0,102,0,1,1.0,0.9623
5327,6,11.133333333333333,15.0,8.467304062996563,714,593,548,20,62,39,45,0,4,5,1,4,0,0,0.6513761467889908,0.7798165137614679,4.972477064220183,6.0,36.0,37.0,109.0,14.228571428571426,35.0,16.0,53,0,1,0.0,0.9402
5328,6,12.882352941176471,17.0,7.801300796511249,839,739,653,12,38,50,86,3,7,9,1,2,1,0,0.5506329113924051,0.7278481012658228,4.5,6.0,47.0,59.0,158.0,12.217391304347824,45.0,15.0,58,0,2,0.0,0.9717
5329,6,16.5,12.0,13.269924984373839,825,764,725,10,25,26,39,2,6,10,0,2,0,0,0.5133333333333333,0.68,5.06,9.0,53.0,67.0,150.0,10.608695652173912,59.0,15.0,36,1,3,0.0,0.9694
5330,6,35.822784810126585,79.0,42.459259354891245,13836,10834,9564,1000,1672,330,1270,7,96,26,4,81,1,4,0.2910321489001692,0.43993231810490696,5.409475465313028,75.0,774.0,581.0,1773.0,18.383620689655174,468.0,17.0,742,0,5,1.0,0.9963
5331,6,13.461538461538465,13.0,7.859340352041688,633,508,424,45,38,42,84,0,4,7,0,2,1,0,0.5726495726495726,0.7264957264957265,3.888888888888889,5.0,23.0,54.0,117.0,7.840909090909091,49.0,16.0,35,0,3,1.0,0.9547
5332,6,10.0,142.0,10.133156026817597,4343,3548,3343,113,495,187,205,19,41,43,0,6,5,0,0.236875800256082,0.3982074263764405,4.166453265044813,34.0,188.0,383.0,781.0,8.882591093117409,296.0,17.0,321,0,6,1.0,0.9971
5333,6,12.821428571428573,28.0,12.18698021547942,1399,1117,850,47,162,73,267,8,17,9,2,0,0,0,0.3054187192118227,0.5270935960591133,4.798029556650246,17.0,77.0,57.0,203.0,17.087719298245613,44.0,16.0,152,0,0,1.0,0.9431
5334,6,12.222222222222221,18.0,10.149213563016225,940,710,641,28,158,44,69,3,6,6,0,2,7,0,0.5952380952380952,0.7301587301587301,4.984126984126983,7.0,48.0,44.0,126.0,11.717391304347824,40.0,17.0,76,0,1,1.0,0.9693
5335,6,11.142857142857142,21.0,10.02140566131176,1043,804,734,32,94,113,70,5,2,6,0,7,0,0,0.5782312925170068,0.7346938775510204,5.333333333333333,6.0,67.0,40.0,147.0,14.043478260869565,41.0,14.0,75,0,0,0.0,0.4708
5336,6,11.791666666666664,24.0,10.12091749865064,1355,1149,1051,29,119,58,98,3,13,8,0,1,0,0,0.46875,0.6510416666666666,4.828125,6.0,71.0,72.0,192.0,11.40625,60.0,16.0,85,0,1,1.0,0.9761
5337,6,15.0,11.0,6.148170459575759,643,592,548,0,17,34,44,0,4,8,0,0,1,0,0.5725806451612904,0.7338709677419355,4.725806451612904,7.0,39.0,52.0,124.0,10.512820512820513,37.0,13.0,44,0,1,0.0,0.6705
5338,6,13.333333333333336,3.0,12.662279942148386,165,153,149,0,4,8,4,0,1,2,0,0,0,0,0.9333333333333332,0.9666666666666668,5.1,2.0,14.0,11.0,30.0,12.555555555555555,10.0,13.0,3,0,0,0.0,0.3182
5339,6,4.833333333333333,30.0,4.4650623298219925,416,280,251,40,63,33,29,5,3,3,1,5,0,0,0.6101694915254238,0.7796610169491526,4.050847457627119,3.0,12.0,21.0,59.0,9.958333333333334,16.0,15.0,39,0,0,0.0,0.7345
5340,6,21.33333333333333,3.0,3.7859388972001824,277,254,215,0,13,10,39,0,3,3,0,0,0,0,0.6666666666666666,0.8333333333333334,4.895833333333333,2.0,19.0,22.0,48.0,8.846153846153848,17.0,15.0,11,0,0,0.0,0.5719
5341,6,21.33333333333333,3.0,16.802777548171413,219,193,180,8,7,11,13,0,1,1,1,0,0,0,0.5686274509803921,0.7450980392156863,3.7450980392156863,4.0,7.0,28.0,51.0,7.2142857142857135,22.0,16.0,8,0,0,0.0,0.5562
5342,6,13.538461538461535,26.0,9.364745673987175,1294,1098,998,33,106,57,100,12,22,15,0,0,0,0,0.4581497797356828,0.6167400881057269,4.1277533039647585,14.0,50.0,104.0,227.0,7.142857142857142,84.0,17.0,82,0,1,0.0,0.9823
5343,6,13.176470588235292,17.0,8.61855044451826,1004,761,674,48,142,53,87,7,7,7,0,4,0,0,0.5555555555555556,0.7380952380952381,4.396825396825397,5.0,40.0,49.0,126.0,11.511627906976745,42.0,17.0,73,0,1,0.0,0.765
5344,6,16.791666666666668,24.0,15.08520486427352,1579,1106,724,90,251,132,382,8,29,4,0,4,0,0,0.15656565656565655,0.4646464646464646,4.6565656565656575,28.0,76.0,35.0,198.0,10.795454545454543,36.0,16.0,186,0,0,0.0,0.8859999999999999
5345,6,13.181818181818182,22.0,11.069633983867602,1102,1000,974,7,64,31,26,0,2,17,0,1,1,0,0.5,0.635,4.965,10.0,72.0,82.0,200.0,12.5,68.0,16.0,36,0,0,0.0,-0.7287
5346,6,16.0,2.0,2.8284271247461903,107,92,79,0,8,7,13,0,3,1,0,1,0,0,1.0,1.0,4.55,1.0,7.0,6.0,20.0,10.166666666666666,4.0,11.0,7,0,1,1.0,0.6666
5347,6,7.833333333333332,48.0,7.834276388079673,1286,948,848,92,168,78,100,8,9,12,0,5,1,0,0.328125,0.5572916666666666,4.34375,8.0,48.0,78.0,192.0,8.328358208955224,68.0,17.0,130,0,1,1.0,0.9813
5348,6,21.9375,16.0,10.822622910674967,1409,1258,1203,40,57,54,55,1,5,11,0,5,0,0,0.4351145038167939,0.5954198473282443,4.3816793893129775,15.0,71.0,129.0,262.0,11.166666666666664,98.0,16.0,76,1,1,1.0,0.9153
5349,6,15.7,10.0,12.543701385334575,633,508,438,44,50,31,70,3,4,3,0,6,0,0,0.5116279069767442,0.6976744186046512,5.162790697674419,5.0,34.0,28.0,86.0,15.655172413793109,25.0,15.0,48,0,0,0.0,0.7717
5350,6,14.4,10.0,9.57078889120432,503,432,383,15,25,31,49,4,3,4,0,0,1,0,0.5148514851485149,0.7128712871287128,4.01980198019802,5.0,19.0,52.0,101.0,8.733333333333333,45.0,16.0,28,0,0,0.0,-0.4404
5351,6,12.724137931034482,58.0,7.92905627766164,3373,2861,2479,106,284,122,382,22,22,29,0,8,3,3,0.4686868686868687,0.6242424242424243,5.377777777777778,18.0,208.0,150.0,495.0,13.679012345679011,132.0,17.0,185,0,2,2.0,0.9938
5352,6,20.354838709677427,31.0,14.058327039153163,2835,2478,2318,115,148,94,160,6,14,22,0,5,0,0,0.3824175824175824,0.5384615384615384,5.274725274725276,42.0,185.0,178.0,455.0,15.304347826086955,153.0,17.0,190,0,2,0.0,0.0422
5353,6,11.0,12.0,10.66003581778052,432,317,268,25,55,35,49,9,12,1,1,1,2,2,0.3692307692307693,0.6461538461538462,4.384615384615385,4.0,18.0,15.0,65.0,7.257142857142857,15.0,13.0,57,0,0,0.0,-0.5027
5354,6,11.333333333333336,27.0,8.753021456353492,1101,787,662,96,113,105,125,9,17,10,1,1,1,0,0.2954545454545455,0.4886363636363637,4.363636363636363,9.0,43.0,64.0,176.0,9.055555555555557,57.0,16.0,114,0,0,0.0,0.9691
5355,6,8.2,10.0,8.891943919451283,288,216,163,16,26,30,53,4,5,2,1,0,0,0,0.7619047619047619,0.8571428571428571,4.523809523809524,3.0,14.0,8.0,42.0,12.357142857142858,8.0,14.0,39,0,0,0.0,0.2003
5356,6,8.481481481481481,81.0,8.555862187867321,2406,1838,1592,131,313,124,246,30,24,15,0,12,1,3,0.3151125401929261,0.5209003215434084,4.790996784565916,11.0,110.0,104.0,311.0,10.823076923076924,85.0,17.0,220,0,0,1.0,0.9812
5357,6,7.453333333333332,75.0,9.512855218829646,1706,1280,1163,134,196,96,117,13,13,11,1,5,1,0,0.3911290322580645,0.6048387096774194,4.540322580645161,8.0,72.0,89.0,248.0,8.81,73.0,17.0,155,0,0,0.0,0.9537
5358,6,12.36842105263158,19.0,14.012734392194796,901,736,648,27,90,48,88,11,14,6,0,1,0,3,0.4427480916030535,0.6564885496183206,4.435114503816794,6.0,33.0,47.0,131.0,8.058823529411764,45.0,16.0,69,0,1,0.0,0.8573
5359,6,10.0,32.0,7.466052202059062,1189,990,918,31,96,72,72,9,10,12,2,0,12,1,0.4766839378238342,0.6528497409326425,4.398963730569948,9.0,57.0,84.0,193.0,8.48611111111111,72.0,16.0,57,0,0,0.0,0.9797
5360,6,20.397959183673468,98.0,17.017116789672933,7829,6681,6460,284,496,368,221,8,51,54,1,12,58,2,0.2542087542087542,0.4006734006734007,5.1565656565656575,66.0,485.0,499.0,1188.0,12.557291666666664,387.0,17.0,432,1,4,0.0,0.9974
5361,6,24.25,12.0,12.592385866791954,1170,1100,1065,3,37,30,35,1,14,8,0,1,0,0,0.4525862068965517,0.6077586206896551,4.719827586206896,13.0,75.0,114.0,232.0,13.43103448275862,87.0,17.0,41,0,0,1.0,-0.0249
5362,6,21.87323943661972,71.0,20.74121471677985,5251,4248,3896,57,790,156,352,16,38,37,1,12,5,0,0.4106412005457026,0.5593451568894953,5.14324693042292,26.0,302.0,258.0,733.0,16.934883720930234,218.0,16.0,247,0,5,1.0,0.9954
5363,6,13.875,16.0,9.932270636667127,814,695,666,15,24,80,29,1,4,12,1,1,2,0,0.4363636363636363,0.6303030303030303,4.187878787878788,7.0,38.0,92.0,165.0,7.875,57.0,14.0,40,0,0,0.0,0.8538
5364,6,9.0,16.0,7.7631608682718065,590,503,439,17,30,40,64,3,9,7,0,1,0,0,0.40425531914893614,0.6489361702127661,5.095744680851063,5.0,39.0,34.0,94.0,10.8125,26.0,15.0,39,0,0,0.0,0.9393
5365,6,13.590909090909092,22.0,12.246123160720394,1261,907,728,36,123,195,179,8,9,3,0,1,1,0,0.4472361809045226,0.6381909547738693,4.261306532663316,8.0,51.0,75.0,199.0,10.746031746031745,60.0,16.0,96,0,0,0.0,0.9633
5366,6,13.181818181818182,22.0,11.069633983867602,1102,1000,974,7,64,31,26,0,2,17,0,1,1,0,0.5,0.635,4.965,10.0,72.0,82.0,200.0,12.5,68.0,16.0,36,0,0,0.0,-0.7287
5367,6,8.307692307692307,13.0,5.4065487356324855,455,338,304,33,45,39,34,4,2,1,2,3,0,0,0.5660377358490566,0.7358490566037735,4.811320754716982,5.0,20.0,17.0,53.0,9.625,19.0,14.0,30,0,0,0.0,0.7256
5368,6,15.25,20.0,11.78703569716813,1351,1111,959,49,95,96,152,4,3,8,0,1,0,0,0.5462962962962963,0.6944444444444444,4.847222222222221,7.0,77.0,93.0,216.0,12.892307692307696,73.0,17.0,71,0,0,0.0,0.9819
5369,6,19.777777777777786,9.0,15.770048967725005,660,606,596,0,22,32,10,0,5,5,0,3,1,0,0.4671532846715328,0.656934306569343,4.299270072992701,9.0,35.0,75.0,137.0,9.194444444444443,50.0,14.0,18,0,0,0.0,0.9118
5370,6,15.518518518518519,27.0,9.66504554635442,1584,1348,1125,64,98,74,223,4,18,21,0,5,1,0,0.3625954198473281,0.5381679389312977,4.583969465648855,15.0,76.0,111.0,262.0,10.079545454545457,93.0,15.0,112,0,0,0.0,0.5994
5371,6,17.47826086956522,46.0,13.702780140353973,3375,3051,2905,76,145,103,146,7,18,40,0,6,0,7,0.3310344827586207,0.4913793103448276,4.9,39.0,209.0,258.0,580.0,11.894736842105265,228.0,16.0,138,0,4,2.0,0.9982
5372,6,14.424242424242426,33.0,17.0312769321444,1650,1465,1409,16,101,68,56,7,12,15,1,2,0,0,0.4110429447852761,0.5644171779141104,4.269938650306749,21.0,83.0,169.0,326.0,9.218390804597703,137.0,17.0,88,1,3,0.0,0.9839
5373,6,13.714285714285715,7.0,10.419761445034554,347,281,255,9,37,20,26,4,6,4,0,0,0,0,0.7142857142857143,0.8392857142857143,3.9821428571428568,4.0,13.0,23.0,56.0,7.5,15.0,14.0,19,2,0,0.0,0.5423
5374,6,1.0,1.0,0.0,45,34,34,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0,0,0,0.0,0.0
5375,6,10.557522123893808,113.0,10.826503568539355,5243,4526,4335,92,428,197,191,15,14,30,1,16,2,0,0.3667582417582417,0.5302197802197802,5.013736263736264,39.0,267.0,302.0,728.0,15.119617224880386,240.0,17.0,266,3,7,0.0,0.9966
5376,6,16.986486486486488,74.0,11.918091742128329,5140,4599,4291,78,334,129,308,15,46,46,1,9,6,5,0.2906976744186047,0.4513742071881607,4.684989429175476,43.0,305.0,424.0,946.0,12.344696969696967,321.0,17.0,179,0,1,1.0,0.9985
5377,6,15.454545454545455,11.0,12.971997813472193,601,515,446,18,34,34,69,3,6,6,0,0,0,0,0.5172413793103449,0.7068965517241379,4.215517241379311,5.0,30.0,55.0,116.0,8.75,45.0,15.0,52,0,1,0.0,0.7579
5378,6,18.625,8.0,13.93800047147571,521,481,460,0,23,17,21,0,9,6,0,0,0,0,0.4727272727272727,0.6545454545454545,4.327272727272727,6.0,29.0,55.0,110.0,8.147058823529411,37.0,13.0,27,0,2,0.0,0.7239
5379,6,12.266666666666667,15.0,7.136092034426793,735,611,570,24,45,55,41,6,3,8,0,3,0,0,0.65,0.7583333333333333,4.475,7.0,35.0,52.0,120.0,9.560975609756095,41.0,17.0,41,0,3,2.0,0.9705
5380,6,5.428571428571429,7.0,2.5727509827124,151,130,121,0,14,7,9,0,1,1,3,0,0,0,0.72,0.84,5.2,3.0,7.0,10.0,25.0,10.75,4.0,10.0,4,0,1,0.0,0.8289
5381,6,7.777777777777778,9.0,5.23874454850057,448,309,284,44,40,55,25,6,0,2,0,1,0,0,0.7837837837837838,0.8918918918918919,5.027027027027027,2.0,15.0,11.0,37.0,20.23076923076923,11.0,15.0,15,0,0,0.0,0.7579
5382,6,11.428571428571427,7.0,8.772250620700536,301,144,119,52,84,21,25,6,0,1,0,6,0,0,0.6451612903225806,0.7741935483870968,3.838709677419355,4.0,8.0,6.0,31.0,14.583333333333336,6.0,12.0,25,0,0,0.0,0.0
5383,6,12.215909090909092,88.0,13.709170404770775,4100,3289,3025,121,421,269,264,43,36,29,1,2,4,0,0.2305194805194805,0.4025974025974026,4.284090909090909,29.0,150.0,270.0,616.0,8.311881188118813,210.0,17.0,203,0,2,0.0,0.9974
5384,6,9.0,4.0,2.7080128015453195,170,143,137,0,21,6,6,0,0,0,0,0,0,0,0.75,0.8571428571428571,5.107142857142857,3.0,9.0,15.0,28.0,11.222222222222221,10.0,12.0,5,0,2,0.0,0.8442
5385,6,12.563636363636364,55.0,9.631667745983744,2878,2353,2104,135,225,165,249,29,21,22,0,15,1,2,0.2634146341463415,0.4682926829268293,4.7,17.0,132.0,149.0,410.0,9.858108108108107,138.0,17.0,228,0,0,3.0,0.9971
5386,6,13.55,40.0,10.297995821941178,1967,1585,1413,50,159,173,172,16,20,16,3,1,1,0,0.3544973544973545,0.5317460317460317,3.952380952380953,15.0,81.0,174.0,378.0,8.669491525423727,143.0,16.0,113,0,2,0.0,0.9591
5387,6,7.2,180.0,7.732540253432226,4360,2903,2561,240,979,238,342,40,29,32,0,16,1,4,0.23507462686567165,0.4029850746268657,4.580223880597014,18.0,161.0,194.0,536.0,9.9,188.0,17.0,412,0,3,7.0,0.9953
5388,6,14.774193548387096,31.0,11.131665575942517,1724,1513,1433,27,120,64,80,3,22,11,0,9,4,1,0.3734567901234568,0.5709876543209876,4.3271604938271615,14.0,84.0,151.0,324.0,8.805825242718447,115.0,15.0,73,0,1,0.0,0.9834
5389,6,24.41666666666667,12.0,17.047838217169584,1274,1064,983,36,102,72,81,5,11,7,0,3,0,0,0.5477386934673367,0.6733668341708543,4.939698492462312,9.0,70.0,94.0,199.0,10.952380952380953,76.0,16.0,59,0,1,1.0,0.7389
5390,6,8.666666666666666,9.0,7.4833147735478835,315,199,162,24,69,23,37,3,2,3,0,0,0,0,0.8043478260869565,0.8913043478260869,4.108695652173913,3.0,11.0,14.0,46.0,8.615384615384615,16.0,13.0,29,0,0,0.0,0.3182
5391,6,17.89,100.0,11.786737110717779,7138,6529,6233,54,351,204,296,12,59,66,0,20,2,0,0.19393042190969653,0.34863064396743154,4.520355292376019,64.0,395.0,604.0,1351.0,11.962962962962965,439.0,17.0,255,0,4,2.0,0.9837
5392,6,10.431372549019608,51.0,9.633804859889542,2474,1889,1607,137,304,144,282,18,28,8,0,15,0,3,0.5362903225806451,0.7096774193548387,5.137096774193548,6.0,108.0,56.0,248.0,14.087719298245617,53.0,17.0,184,0,1,0.0,0.9865
5393,6,12.5,4.0,14.27118308573843,165,149,141,0,7,9,8,0,1,1,0,0,5,0,0.8,0.8857142857142857,4.257142857142857,3.0,10.0,20.0,35.0,7.666666666666668,16.0,14.0,12,0,0,0.0,0.504
5394,6,14.666666666666664,6.0,9.626352718795768,345,323,309,0,7,15,14,0,0,5,0,0,0,0,0.6197183098591549,0.7605633802816901,4.549295774647887,5.0,21.0,30.0,71.0,8.523809523809524,27.0,12.0,14,0,0,0.0,0.3612
5395,6,12.333333333333336,9.0,8.916277250063501,432,363,336,11,25,33,27,4,4,4,0,0,0,0,0.6944444444444444,0.8194444444444444,4.833333333333333,4.0,24.0,27.0,72.0,10.115384615384617,19.0,13.0,31,0,0,0.0,0.4404
5396,6,29.911764705882355,34.0,58.69560287441849,3635,3075,2593,86,397,77,482,17,161,14,2,7,0,140,0.18694885361552027,0.4514991181657848,5.28042328042328,10.0,247.0,119.0,567.0,6.997326203208556,93.0,17.0,431,0,9,0.0,0.9954
5397,6,9.0,23.0,4.022663070879561,780,562,482,24,40,154,80,8,2,10,0,0,3,0,0.4057971014492754,0.6231884057971014,3.927536231884058,8.0,28.0,48.0,138.0,7.765957446808509,45.0,15.0,59,0,1,0.0,0.9454
5398,6,15.183006535947714,153.0,14.811285663524822,7592,6023,5581,169,961,439,442,17,63,70,14,25,4,2,0.3358024691358025,0.4847736625514403,4.825514403292181,42.0,445.0,437.0,1215.0,12.3133514986376,330.0,17.0,383,0,22,0.0,0.9997
5399,6,13.625,8.0,12.117726095034733,451,312,261,29,78,32,51,3,6,1,0,0,1,0,0.59375,0.78125,4.5,4.0,21.0,22.0,64.0,11.666666666666664,22.0,14.0,44,0,0,0.0,0.7579
5400,6,13.901639344262295,61.0,11.22750331111476,3678,2532,1897,187,516,443,635,22,32,12,6,9,0,0,0.1479028697571744,0.3708609271523179,4.97130242825607,28.0,167.0,87.0,453.0,16.778523489932887,68.0,16.0,366,0,0,0.0,0.9801
5401,6,14.923076923076925,13.0,10.507628486497628,706,603,570,19,48,36,33,4,8,10,1,2,0,0,0.5984251968503937,0.7322834645669292,4.409448818897638,7.0,31.0,56.0,127.0,9.615384615384617,44.0,17.0,37,0,3,0.0,0.9324
5402,6,2.0,1.0,0.0,9,8,7,0,0,1,1,0,0,0,0,0,0,0,1.0,1.0,8.0,1.0,1.0,0.0,1.0,8.0,0.0,2.0,1,0,0,0.0,0.0
5403,6,13.117647058823529,17.0,13.27065537634246,1058,809,715,64,135,50,94,13,4,5,0,1,0,0,0.4453125,0.671875,4.75,5.0,48.0,35.0,128.0,14.46,33.0,17.0,100,1,0,1.0,0.8402
5404,6,16.446808510638302,47.0,11.652222237463135,2900,2266,1967,174,312,148,299,17,18,23,0,5,8,1,0.2777777777777778,0.4588477366255144,4.4938271604938285,22.0,147.0,206.0,486.0,10.515723270440251,171.0,16.0,199,0,0,0.0,0.9547
5405,6,17.166666666666668,24.0,17.332218470278097,1622,1340,1186,48,172,62,154,6,11,14,0,5,0,0,0.4840989399293286,0.6678445229681979,4.636042402826855,10.0,90.0,78.0,283.0,12.444444444444445,67.0,16.0,114,4,0,0.0,0.9504
5406,6,8.5,6.0,6.6858058601787125,223,139,110,12,15,57,29,4,1,2,1,0,0,0,0.8461538461538461,0.9230769230769232,4.961538461538462,2.0,8.0,4.0,26.0,16.125,4.0,12.0,19,0,2,0.0,0.9285
5407,6,19.4,20.0,15.675659979390776,1984,1701,1400,38,177,68,301,12,9,9,0,4,2,2,0.5018181818181818,0.6363636363636364,4.923636363636363,12.0,110.0,97.0,275.0,17.0,94.0,17.0,113,1,2,1.0,0.9543
5408,6,20.6,10.0,11.187294380481617,763,707,683,8,19,29,24,1,3,9,0,0,0,0,0.4207317073170732,0.6036585365853658,4.286585365853658,9.0,43.0,101.0,164.0,8.304347826086957,68.0,14.0,28,0,1,0.0,0.9674
5409,6,11.05084745762712,59.0,8.350972953460756,2410,2003,1838,22,169,216,165,3,21,47,1,2,5,0,0.4845360824742268,0.6417525773195877,4.752577319587629,17.0,122.0,120.0,388.0,12.958677685950413,106.0,17.0,115,0,2,0.0,0.9847
5410,6,19.0,31.0,17.458522274236156,2603,2136,1932,132,237,98,204,7,17,12,1,5,0,7,0.4305177111716621,0.5831062670299727,5.3106267029972765,20.0,145.0,132.0,367.0,13.854961832061068,108.0,15.0,174,0,4,0.0,0.9894
5411,6,24.714285714285715,49.0,16.634552393537177,4833,4373,4087,67,233,160,286,17,73,34,0,7,1,8,0.24586549062844545,0.4167585446527012,4.608599779492835,43.0,290.0,408.0,907.0,10.332167832167832,320.0,17.0,203,0,5,4.0,0.992
5412,6,16.08695652173913,23.0,15.500478125992995,1434,1278,1190,18,81,57,88,10,21,11,0,0,3,2,0.376425855513308,0.5779467680608364,4.741444866920152,9.0,89.0,99.0,263.0,9.98876404494382,79.0,16.0,87,0,0,0.0,0.9867
5413,6,16.785714285714285,14.0,18.153950921657085,916,777,620,23,67,49,157,4,15,6,0,1,0,0,0.6690647482014388,0.7913669064748201,4.913669064748201,9.0,49.0,40.0,139.0,11.790697674418604,31.0,16.0,90,0,0,0.0,0.8632
5414,6,20.25,4.0,12.257650672131266,349,328,317,0,7,14,11,0,1,3,0,0,0,0,0.4696969696969697,0.696969696969697,4.848484848484849,5.0,25.0,27.0,66.0,14.411764705882351,22.0,12.0,15,0,0,0.0,0.4939
5415,6,12.333333333333336,3.0,10.263202878893768,152,141,134,0,5,6,7,0,1,2,0,0,0,0,0.8571428571428571,0.9285714285714286,5.035714285714286,2.0,11.0,12.0,28.0,10.222222222222221,9.0,13.0,7,0,0,0.0,0.29600000000000004
5416,6,10.526315789473683,38.0,13.683165514316356,1159,838,769,78,163,80,69,11,8,7,3,8,0,0,0.4476744186046512,0.6395348837209303,4.401162790697675,9.0,50.0,66.0,172.0,10.298245614035087,59.0,17.0,101,0,1,2.0,0.9774
5417,6,21.033333333333328,30.0,26.58815309602138,2037,1570,1446,41,363,63,124,17,17,7,1,6,3,1,0.4768683274021353,0.6512455516014235,5.2241992882562265,13.0,111.0,90.0,281.0,18.320987654320987,82.0,17.0,107,0,4,0.0,0.9805
5418,6,16.0,5.0,11.532562594670795,301,144,119,52,84,21,25,6,0,1,0,6,0,0,0.6451612903225806,0.7741935483870968,3.838709677419355,4.0,8.0,6.0,31.0,15.25,6.0,12.0,27,0,0,0.0,0.0
5419,6,18.75,20.0,20.245532320671845,1483,1164,955,61,168,90,209,4,25,11,0,1,0,0,0.4675925925925926,0.6111111111111112,4.449074074074074,13.0,61.0,70.0,216.0,12.455882352941178,56.0,16.0,130,0,0,0.0,0.9375
5420,6,23.392857142857146,56.0,23.95501736886987,4264,3399,3044,31,705,129,355,12,23,24,3,9,5,0,0.4013377926421405,0.5518394648829431,4.964882943143814,20.0,219.0,208.0,598.0,16.910614525139664,186.0,15.0,170,0,4,1.0,0.9934
5421,6,28.555555555555557,9.0,19.138384931278235,1209,1147,1113,12,31,19,34,0,15,9,0,3,0,0,0.44075829383886256,0.6066350710900474,5.426540284360192,12.0,87.0,100.0,211.0,13.2,79.0,15.0,27,3,0,0.0,-0.8993
5422,6,15.447368421052632,38.0,13.80109155185776,1890,1385,1233,116,279,110,152,14,9,18,2,7,0,0,0.3674911660777385,0.5441696113074205,4.4522968197879855,14.0,88.0,108.0,283.0,9.576576576576576,94.0,17.0,153,0,3,0.0,0.9884
5423,6,9.55,20.0,5.605213738353925,791,628,585,26,96,41,43,3,5,9,0,0,0,0,0.5426356589147286,0.7054263565891473,4.333333333333333,5.0,32.0,64.0,129.0,7.615384615384616,50.0,17.0,38,0,1,1.0,0.9818
5424,6,23.702702702702688,37.0,28.220230002276413,2418,1966,1841,10,369,73,125,4,52,18,4,17,3,17,0.4182590233545648,0.5605095541401274,4.055201698513801,17.0,101.0,192.0,471.0,7.462025316455697,153.0,15.0,103,1,4,0.0,0.9883
5425,6,11.222222222222221,9.0,10.662759701148877,349,277,250,9,29,34,27,4,8,4,0,0,0,0,0.7118644067796609,0.8474576271186439,4.372881355932203,3.0,17.0,22.0,59.0,7.782608695652174,17.0,13.0,32,0,0,0.0,0.836
5426,6,17.0,5.0,8.48528137423857,325,304,298,0,11,10,6,0,1,4,0,0,0,0,0.7424242424242424,0.8484848484848485,4.590909090909091,5.0,18.0,37.0,66.0,6.75,26.0,15.0,7,0,0,1.0,0.9098
5427,6,7.333333333333332,3.0,4.725815626252608,81,70,64,0,4,7,6,0,2,2,0,0,0,0,1.0,1.0,5.0,1.0,5.0,4.0,14.0,9.25,3.0,10.0,2,0,0,0.0,0.5574
5428,6,18.796610169491526,59.0,11.138283872359963,4422,3818,3477,207,198,199,341,11,17,31,0,7,0,0,0.25180897250361794,0.40231548480463103,5.070911722141823,47.0,260.0,282.0,691.0,12.589519650655026,212.0,17.0,404,1,1,0.0,0.9909
5429,6,11.09375,32.0,13.770841975336056,1339,1092,1013,31,155,61,79,11,6,8,0,0,2,2,0.5138121546961326,0.6850828729281768,5.038674033149171,6.0,62.0,61.0,181.0,11.580645161290322,53.0,17.0,69,0,0,0.0,0.8848
5430,6,7.0588235294117645,17.0,5.684085109268841,543,409,279,24,81,29,130,4,4,5,2,0,0,0,0.6944444444444444,0.8194444444444444,4.5694444444444455,4.0,25.0,24.0,72.0,12.1,24.0,15.0,40,0,1,0.0,0.9351
5431,6,9.8,10.0,7.435649863252633,414,283,232,33,74,24,51,3,0,5,0,0,0,0,0.4821428571428572,0.7142857142857143,4.607142857142857,3.0,21.0,15.0,56.0,12.444444444444445,15.0,15.0,40,0,0,1.0,0.4588
5432,6,12.157894736842106,57.0,7.779986856590557,2873,2353,2201,201,188,131,152,0,7,49,0,20,0,0,0.1769436997319035,0.3404825737265416,5.36461126005362,24.0,176.0,147.0,373.0,12.13815789473684,103.0,17.0,207,3,0,0.0,0.9742
5433,6,13.3,10.0,7.789594198530357,509,422,394,18,30,39,28,3,1,6,0,0,3,0,0.573170731707317,0.7439024390243902,4.524390243902438,7.0,22.0,39.0,82.0,8.064516129032258,28.0,16.0,32,0,1,0.0,0.9684
5434,6,13.095238095238097,42.0,9.38813346421577,2779,1635,859,179,131,834,776,7,55,8,0,0,0,0,0.4335443037974683,0.6265822784810127,5.028481012658228,15.0,137.0,60.0,316.0,16.059405940594054,62.0,16.0,218,0,1,0.0,0.9118
5435,6,17.85,20.0,11.003707509170187,1583,1353,1269,49,110,71,84,3,12,12,0,2,0,0,0.46399999999999997,0.624,5.192,13.0,96.0,100.0,250.0,12.688311688311687,83.0,17.0,91,0,1,2.0,0.9801
